date,open,high,low,close,volume,vwap,transactions
2024-10-25,229.74,233.22,229.57,231.41,38802304.0,231.6641,551681
2024-10-28,233.32,234.73,232.55,233.4,36087134.0,233.5569,557146
2024-10-29,233.1,234.325,232.32,233.67,35417247.0,233.5948,484094
2024-10-30,232.61,233.47,229.55,230.1,47070907.0,230.8805,593652
2024-10-31,229.34,229.83,225.37,225.91,64370086.0,226.6453,767895
2024-11-01,220.965,225.35,220.27,222.91,65276741.0,222.8124,859117
2024-11-04,220.99,222.79,219.71,222.01,44944468.0,221.7645,647168
2024-11-05,221.795,223.95,221.14,223.45,28111338.0,223.1048,502059
2024-11-06,222.61,226.065,221.19,222.72,54561121.0,223.8013,796635
2024-11-07,224.625,227.875,224.57,227.48,42137691.0,226.791,623242
2024-11-08,227.17,228.66,226.405,226.96,38328824.0,227.2124,541125
2024-11-11,225.0,225.7,221.5,224.23,42005602.0,223.4599,555127
2024-11-12,224.55,225.59,223.355,224.23,40398299.0,224.3724,462612
2024-11-13,224.01,226.65,222.76,225.12,48566217.0,224.9226,467219
2024-11-14,225.02,228.87,225.0,228.22,44923941.0,227.4472,492068
2024-11-15,226.4,226.92,224.27,225.0,47923696.0,225.0925,451319
2024-11-18,225.25,229.74,225.17,228.02,44686020.0,228.083,437779
2024-11-19,226.98,230.16,226.66,228.28,36211774.0,228.6648,365242
2024-11-20,228.06,229.93,225.89,229.0,35169566.0,228.08,358455
2024-11-21,228.88,230.155,225.7103,228.52,42108327.0,228.4689,431685
2024-11-22,228.06,230.7199,228.06,229.87,38168252.0,229.6877,380624
2024-11-25,231.46,233.245,229.74,232.87,90152832.0,232.3502,510698
2024-11-26,233.33,235.57,233.33,235.06,45986189.0,234.7502,450015
2024-11-27,234.465,235.69,233.8101,234.93,33498439.0,234.7968,339860
2024-11-29,234.805,237.81,233.97,237.33,28481377.0,236.6232,268955
2024-12-02,237.27,240.79,237.16,239.59,48137103.0,239.4992,469685
2024-12-03,239.81,242.76,238.9,242.65,38861017.0,241.644,419384
2024-12-04,242.87,244.11,241.25,243.01,44383935.0,242.918,406663
2024-12-05,243.99,244.54,242.13,243.04,40033878.0,243.0077,401262
2024-12-06,242.905,244.63,242.08,242.84,36870619.0,243.187,366549
2024-12-09,241.83,247.24,241.75,246.75,44649232.0,246.0624,500769
2024-12-10,246.89,248.21,245.34,247.77,36914806.0,247.2778,423350
2024-12-11,247.96,250.8,246.2601,246.49,45205814.0,248.069,455625
2024-12-12,246.89,248.74,245.68,247.96,32777532.0,247.7433,353012
2024-12-13,247.815,249.2902,246.24,248.13,33155290.0,247.7583,349810
2024-12-16,247.99,251.38,247.65,251.04,51694753.0,250.4623,448224
2024-12-17,250.08,253.83,249.78,253.48,51356360.0,252.982,487662
2024-12-18,252.16,254.28,247.74,248.05,56774101.0,250.5314,564347
2024-12-19,247.5,252.0,247.0949,249.79,60882264.0,249.8394,532896
2024-12-20,248.04,255.0,245.69,254.49,147495267.0,253.1916,551019
2024-12-23,254.77,255.65,253.45,255.27,40858774.0,254.7699,422563
2024-12-24,255.49,258.21,255.29,258.2,23234705.0,257.4634,245932
2024-12-26,258.19,260.1,257.63,259.02,27262983.0,258.9315,362325
2024-12-27,257.83,258.7,253.06,255.59,42355321.0,255.2418,474899
2024-12-30,252.23,253.5,250.75,252.2,35557542.0,252.2669,421634
2024-12-31,252.44,253.28,249.43,250.42,39480718.0,250.6934,361255
2025-01-02,248.93,249.1,241.8201,243.85,55740731.0,244.3303,685448
2025-01-03,243.36,244.18,241.89,243.36,40244114.0,243.0805,493786
2025-01-06,244.31,247.33,243.2,245.0,45045571.0,245.1726,493920
2025-01-07,242.98,245.55,241.35,242.21,40855960.0,242.9459,462887
2025-01-08,241.92,243.7123,240.05,242.7,37628940.0,242.2995,406916
2025-01-10,240.01,240.16,233.0,236.85,61710856.0,236.6061,685976
2025-01-13,233.53,234.67,229.72,234.4,49630725.0,232.7529,561231
2025-01-14,234.75,236.12,232.472,233.28,39435294.0,233.8731,436333
2025-01-15,234.635,238.96,234.43,237.87,39831969.0,237.58,418804
2025-01-16,237.35,238.01,228.03,228.26,71759052.0,230.4965,786112
2025-01-17,232.115,232.29,228.48,229.98,68488301.0,230.4569,579302
2025-01-21,224.0,224.42,219.38,222.64,98070429.0,221.6956,1220197
2025-01-22,219.79,224.12,219.79,223.83,64126500.0,222.8221,683037
2025-01-23,224.74,227.03,222.3,223.66,60234760.0,224.1093,619806
2025-01-24,224.78,225.63,221.41,222.78,54697907.0,223.1447,579473
2025-01-27,224.02,232.15,223.98,229.86,94863418.0,228.8379,1008209
2025-01-28,230.85,240.19,230.81,238.26,75707569.0,237.4845,788818
2025-01-29,234.12,239.855,234.01,239.36,45486100.0,237.4856,515214
2025-01-30,238.665,240.79,237.21,237.59,55658279.0,238.9601,636380
2025-01-31,247.19,247.19,233.44,236.0,101075128.0,238.5565,936710
2025-02-03,229.99,231.83,225.7,228.01,73063301.0,228.3039,851664
2025-02-04,227.25,233.13,226.65,232.8,45067301.0,231.2105,497328
2025-02-05,228.53,232.67,228.27,232.47,39664989.0,230.8247,445631
2025-02-06,231.285,233.8,230.425,233.22,29925349.0,232.404,375401
2025-02-07,232.6,234.0,227.26,227.63,39707224.0,229.1297,488184
2025-02-10,229.57,230.585,227.2,227.65,33115645.0,228.4505,398259
2025-02-11,228.2,235.23,228.13,232.62,53718362.0,232.4502,552127
2025-02-12,231.2,236.96,230.68,236.87,45243292.0,235.0413,486475
2025-02-13,236.91,242.3399,235.57,241.53,53614054.0,240.3233,531132
2025-02-14,241.25,245.55,240.99,244.6,40896227.0,244.0539,481732
2025-02-18,244.15,245.18,241.84,244.47,48822491.0,244.1423,486720
2025-02-19,244.66,246.01,243.1604,244.87,32204215.0,244.6863,383453
2025-02-20,244.94,246.78,244.29,245.83,32316907.0,245.6383,405771
2025-02-21,245.95,248.69,245.22,245.55,53197431.0,246.3756,508398
2025-02-24,244.925,248.86,244.42,247.1,51326396.0,247.2414,593130
2025-02-25,248.0,250.0,244.91,247.04,48013272.0,247.4765,574045
2025-02-26,244.33,244.98,239.13,240.36,44433564.0,241.6568,557242
2025-02-27,239.41,242.46,237.06,237.3,41153639.0,239.4953,503479
2025-02-28,236.95,242.09,230.2,241.84,56833360.0,239.5113,572585
2025-03-03,241.79,244.0272,236.112,238.03,47183985.0,239.9029,557039
2025-03-04,237.705,240.07,234.68,235.93,53798062.0,237.5186,685400
2025-03-05,235.42,236.55,229.23,235.74,47227643.0,234.0871,558645
2025-03-06,234.435,237.86,233.1581,235.33,45170419.0,235.2933,551790
2025-03-07,235.105,241.37,234.76,239.07,46273565.0,238.9038,581196
2025-03-10,235.54,236.16,224.22,227.48,72071197.0,227.6311,1152721
2025-03-11,223.805,225.8399,217.45,220.84,76137410.0,221.1802,899698
2025-03-12,220.14,221.75,214.91,216.98,62547467.0,217.6087,792931
2025-03-13,215.95,216.8394,208.42,209.68,61368330.0,212.0158,768934
2025-03-14,211.25,213.95,209.58,213.49,60107582.0,212.4529,668917
2025-03-17,213.31,215.22,209.97,214.0,48073426.0,213.2536,577436
2025-03-18,214.16,215.15,211.49,212.69,42432426.0,213.0584,493004
2025-03-19,214.22,218.76,213.75,215.24,54385391.0,215.5599,524678
2025-03-20,213.99,217.4899,212.22,214.1,48862947.0,214.3888,499769
2025-03-21,211.56,218.84,211.28,218.27,94127768.0,215.9206,496948
2025-03-24,221.0,221.48,218.58,220.73,44299483.0,220.0734,495018
2025-03-25,220.77,224.1,220.08,223.75,34493583.0,223.1154,407132
2025-03-26,223.51,225.02,220.47,221.53,34532656.0,222.5222,440452
2025-03-27,221.39,224.99,220.5601,223.85,37094774.0,223.3729,387119
2025-03-28,221.67,223.81,217.68,217.9,39818617.0,219.3577,485185
2025-03-31,217.005,225.62,216.23,222.13,65299321.0,220.6567,646564
2025-04-01,219.805,223.68,218.9,223.19,36412740.0,222.3361,594670
2025-04-02,221.315,225.19,221.02,223.89,35905904.0,222.4314,473114
2025-04-03,205.54,207.49,201.25,203.19,103419006.0,204.1959,1366640
2025-04-04,193.89,199.88,187.34,188.38,125910913.0,192.5546,1716140
2025-04-07,177.2,194.15,174.62,181.46,160466286.0,180.5634,2117015
2025-04-08,186.7,190.335,169.2101,172.42,120859491.0,179.0733,1671528
2025-04-09,171.95,200.61,171.89,198.85,184395885.0,187.9539,2212959
2025-04-10,189.065,194.7799,183.0,190.42,121879981.0,189.982,1500041
2025-04-11,186.1,199.54,186.06,198.15,87435915.0,195.623,1073191
2025-04-14,211.44,212.94,201.1621,202.52,101352911.0,205.5914,1272714
2025-04-15,201.855,203.51,199.8,202.14,51343872.0,202.1396,595846
2025-04-16,198.36,200.7,192.37,194.27,59732423.0,195.8892,744249
2025-04-17,197.2,198.8335,194.42,196.98,52164675.0,196.8888,537919
2025-04-21,193.265,193.8,189.8112,193.16,46742537.0,192.0767,576340
2025-04-22,196.12,201.59,195.97,199.74,52976371.0,199.2937,608790
2025-04-23,206.0,208.0,202.799,204.6,52929165.0,205.3603,664354
2025-04-24,204.89,208.8299,202.94,208.37,47310989.0,207.0889,490831
2025-04-25,206.365,209.75,206.2,209.28,38222258.0,208.3682,469917
2025-04-28,210.0,211.5,207.46,210.14,38743074.0,209.6745,436969
2025-04-29,208.693,212.24,208.37,211.21,36827633.0,210.9585,403524
2025-04-30,209.3,213.58,206.6705,212.5,52286454.0,211.3283,501667
2025-05-01,209.08,214.56,208.9,213.32,57365675.0,211.8686,712566
2025-05-02,206.09,206.99,202.16,205.35,101010621.0,204.9131,1100613
2025-05-05,203.1,204.1,198.21,198.89,69018452.0,199.7435,770697
2025-05-06,198.21,200.65,197.02,198.51,51216482.0,198.8453,529849
2025-05-07,199.17,199.44,193.25,196.25,68616943.0,195.9883,753075
2025-05-08,197.72,200.05,194.6796,197.49,50478872.0,197.7519,599001
2025-05-09,199.0,200.5399,197.535,198.53,36453923.0,198.6614,423067
2025-05-12,210.97,211.2679,206.75,210.79,63775814.0,209.7114,806841
2025-05-13,210.43,213.4,209.0,212.93,51909332.0,211.8003,608884
2025-05-14,212.43,213.94,210.5801,212.33,49325825.0,212.2847,596267
2025-05-15,210.95,212.96,209.54,211.45,45029473.0,211.308,550863
2025-05-16,212.36,212.57,209.77,211.26,54737850.0,211.25,512788
2025-05-19,207.91,209.48,204.26,208.78,46140527.0,207.6892,617742
2025-05-20,207.67,208.47,205.03,206.86,42496635.0,207.0811,511393
2025-05-21,205.17,207.04,200.71,202.09,59211774.0,203.4576,783994
2025-05-22,200.71,202.75,199.7,201.36,46742407.0,201.4092,615608
2025-05-23,193.665,197.7,193.46,195.27,78432918.0,195.8833,1035410
2025-05-27,198.3,200.74,197.43,200.21,56288475.0,199.4808,710445
2025-05-28,200.59,202.73,199.9,200.42,45339678.0,200.9086,549615
2025-05-29,203.575,203.81,198.51,199.95,51477938.0,200.5388,652509
2025-05-30,199.37,201.96,196.78,200.85,70819942.0,199.9641,605924
2025-06-02,200.28,202.13,200.12,201.7,35423294.0,201.2063,501431
2025-06-03,201.35,203.77,200.955,203.27,46381567.0,202.8132,519820
2025-06-04,202.91,206.24,202.1,202.82,43603985.0,203.6276,568214
2025-06-05,203.5,204.75,200.15,200.63,55221235.0,201.838,637645
2025-06-06,203.0,205.7,202.05,203.92,46607693.0,204.0682,556357
2025-06-09,204.39,206.0,200.02,201.45,72862557.0,202.5405,860118
2025-06-10,200.6,204.35,200.57,202.67,54672608.0,202.5339,611323
2025-06-11,203.5,204.5,198.41,198.78,60989857.0,200.4652,770310
2025-06-12,199.08,199.68,197.3601,199.2,43904635.0,198.7007,541843
2025-06-13,199.73,200.37,195.7,196.45,51447349.0,197.0361,716210
2025-06-16,197.3,198.685,196.5636,198.42,43020691.0,197.8895,568354
2025-06-17,197.2,198.39,195.21,195.64,38856152.0,196.4948,522902
2025-06-18,195.94,197.57,195.07,196.58,45394689.0,196.4448,520881
2025-06-20,198.235,201.7,196.855,201.0,96813542.0,199.8096,680915
2025-06-23,201.625,202.3,198.96,201.5,55814272.0,201.1824,618980
2025-06-24,202.59,203.44,200.2,200.3,54064033.0,201.4391,666917
2025-06-25,201.45,203.67,200.6201,201.56,39525730.0,201.7923,514978
2025-06-26,201.43,202.64,199.46,201.0,50799121.0,200.6328,622887
2025-06-27,201.89,203.22,200.0,201.08,73188571.0,201.4224,596078
2025-06-30,202.01,207.39,199.2607,205.17,91912816.0,203.3565,914593
2025-07-01,206.665,210.1865,206.1401,207.82,78788867.0,208.176,970491
2025-07-02,208.91,213.34,208.14,212.44,67941811.0,211.7489,798402
2025-07-03,212.145,214.65,211.8101,213.55,34955836.0,213.5582,432780
2025-07-07,212.68,216.23,208.8,209.95,50228984.0,211.1605,670324
2025-07-08,210.1,211.43,208.45,210.01,42848928.0,209.9116,512140
2025-07-09,209.53,211.33,207.22,211.14,48749367.0,209.5626,590796
2025-07-10,210.505,213.48,210.03,212.41,44443635.0,212.2489,545131
2025-07-11,210.565,212.13,209.86,211.16,39765812.0,211.0285,431665
2025-07-14,209.925,210.91,207.54,208.62,38840111.0,208.7627,525534
2025-07-15,209.22,211.89,208.92,209.11,42296339.0,210.0604,526311
2025-07-16,210.295,212.4,208.64,210.16,47490532.0,210.3633,535850
2025-07-17,210.57,211.8,209.59,210.02,48068141.0,210.5606,574972
2025-07-18,210.87,211.79,209.7045,211.18,48974591.0,210.8567,478858
2025-07-21,212.1,215.78,211.63,212.48,51377434.0,213.3495,651657
2025-07-22,213.14,214.95,212.2301,214.4,46404072.0,213.6492,549182
2025-07-23,215.0,215.15,212.41,214.15,46989301.0,213.7982,497904
2025-07-24,213.9,215.69,213.53,213.76,46022620.0,214.3924,505013
2025-07-25,214.7,215.24,213.4,213.88,40268781.0,214.1284,409972
2025-07-28,214.03,214.845,213.06,214.05,37858017.0,214.04,425354
2025-07-29,214.175,214.81,210.82,211.27,51411723.0,212.1244,537963
2025-07-30,211.895,212.39,207.72,209.05,45512514.0,209.5067,542351
2025-07-31,208.49,209.84,207.16,207.57,80698431.0,208.9948,827514
2025-08-01,210.865,213.58,201.5,202.38,104434473.0,204.507,1201399
2025-08-04,204.505,207.88,201.675,203.35,75109298.0,204.2151,785189
2025-08-05,203.4,205.34,202.16,202.92,44155079.0,203.548,491748
2025-08-06,205.63,215.38,205.59,213.25,108483103.0,212.8573,1104103
2025-08-07,218.875,220.85,216.58,220.03,90224834.0,219.3267,1007838
2025-08-08,220.83,231.0,219.25,229.35,113853967.0,227.3071,1135405
2025-08-11,227.92,229.56,224.76,227.18,61806132.0,227.323,692122
2025-08-12,228.005,230.8,227.07,229.65,55672301.0,229.3355,561508
2025-08-13,231.07,235.0,230.43,233.33,69878546.0,232.7762,740719
2025-08-14,234.055,235.12,230.85,232.78,51916275.0,232.7455,558697
2025-08-15,234.0,234.28,229.335,231.59,56038657.0,231.5464,503028
2025-08-18,231.7,233.12,230.11,230.89,37476188.0,231.1904,430736
2025-08-19,231.275,232.87,229.35,230.56,39402564.0,230.8466,445624
2025-08-20,229.98,230.47,225.77,226.01,42263865.0,226.7667,527559
2025-08-21,226.27,226.52,223.7804,224.9,30621249.0,224.9952,406761
2025-08-22,226.17,229.09,225.41,227.76,42477811.0,227.764,488076
2025-08-25,226.48,229.3,226.23,227.16,30983133.0,227.9958,426385
2025-08-26,226.87,229.49,224.69,229.31,54575107.0,228.1997,405233
2025-08-27,228.61,230.9,228.26,230.49,31259513.0,230.023,387841
2025-08-28,230.82,233.41,229.335,232.56,38074700.0,232.0548,423338
2025-08-29,232.51,233.38,231.37,232.14,39418437.0,232.321,428938
2025-09-02,229.25,230.85,226.97,229.72,44075638.0,229.9932,598029
2025-09-03,237.21,238.85,234.36,238.47,66427835.0,237.0292,898535
2025-09-04,238.45,239.8999,236.74,239.78,47549429.0,238.5031,541770
2025-09-05,239.995,241.32,238.4901,239.69,54870397.0,239.6771,610786
2025-09-08,239.3,240.15,236.34,237.88,48999495.0,238.2065,563611
2025-09-09,237.0,238.7805,233.36,234.35,66313918.0,235.5793,757845
2025-09-10,232.185,232.42,225.95,226.79,83440810.0,227.7892,1031749
2025-09-11,226.875,230.45,226.65,230.03,50208578.0,229.1184,592895
2025-09-12,229.22,234.51,229.02,234.07,55824216.0,233.1344,602121
2025-09-15,237.0,238.19,235.03,236.7,42699524.0,236.3383,575938
2025-09-16,237.175,241.22,236.3235,238.15,63421099.0,238.8414,679032
2025-09-17,238.97,240.1,237.7301,238.99,46508017.0,239.2054,509297
2025-09-18,239.97,241.2,236.65,237.88,44249576.0,238.0573,517293
2025-09-19,241.225,246.3,240.2106,245.5,163741314.0,244.4678,908635
2025-09-22,248.3,256.64,248.12,256.08,105517416.0,253.7951,1183543
2025-09-23,255.875,257.34,253.58,254.43,60275187.0,255.1677,673983
2025-09-24,255.22,255.74,251.04,252.31,42303710.0,252.2784,491242
2025-09-25,253.205,257.17,251.712,256.87,55202075.0,254.8219,625867
2025-09-26,254.095,257.6,253.78,255.46,46076258.0,255.458,550704
2025-09-29,254.56,255.0,253.01,254.43,40127687.0,254.0231,489835
2025-09-30,254.855,255.919,253.11,254.63,37704259.0,254.539,439294
2025-10-01,255.04,258.79,254.93,255.45,48713940.0,256.004,535581
2025-10-02,256.575,258.18,254.15,257.13,42630239.0,256.855,485229
2025-10-03,254.665,259.24,253.95,258.02,49155614.0,257.8596,706052
2025-10-06,257.99,259.07,255.05,256.69,44664118.0,256.8692,649161
2025-10-07,256.805,257.4,255.43,256.48,31955776.0,256.4092,511382
2025-10-08,256.52,258.52,256.11,258.06,36496895.0,257.8119,395556
2025-10-09,257.805,258.0,253.14,254.04,38322012.0,254.5102,536585
2025-10-10,254.94,256.38,244.0,245.27,61999098.0,248.3661,908253
2025-10-13,249.38,249.69,245.56,247.66,38142942.0,247.9036,614923
2025-10-14,246.6,248.845,244.7,247.77,35477986.0,247.3488,533528
2025-10-15,249.485,251.82,247.47,249.34,33893611.0,249.5813,528880
2025-10-16,248.25,249.04,245.13,247.45,39776974.0,247.354,616258
2025-10-17,248.02,253.38,247.27,252.29,49146961.0,250.7598,634830
2025-10-20,255.885,264.375,255.63,262.24,90483029.0,261.7003,1160822
2025-10-21,261.88,265.29,261.83,262.77,46695748.0,263.4176,714945
2025-10-22,262.65,262.85,255.43,258.45,45011970.0,258.6829,687110
2025-10-23,259.94,260.62,258.0101,259.58,32752139.0,259.577,482428
2025-10-24,261.19,264.13,259.18,262.82,38253517.0,262.539,599532
